"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1022334212","x1387052668049256449",2021-04-27 14:35:00,"AneeshaBedi","@OutOfTheDarkAge @ThePrintIndia Point noted, but as the reporter on the ground, I can only mention the shortage of the drug that was highlighted by the officials and people we met there. Keep following our work pls. Thanks","Twitter for iPhone",190,"x1386987817566281729","x159568151","OutOfTheDarkAge",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x159568151 x2930935453","OutOfTheDarkAge ThePrintIndia","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AneeshaBedi/status/1387052668049256449","Aneesha Bedi","India","Journalist, @ThePrintIndia| Ex - @httweets, @ndtv| Currently: Covering Covid-19 | Also: politics, policy, gender, crime, legal | Caveats apply <U+0001F4F8>",,FALSE,14919,2483,96,18910,14977,2012-12-19 15:48:09,TRUE,,,,"https://pbs.twimg.com/profile_banners/1022334212/1610650641","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1376973152354402306/8JJoegYa_normal.jpg"
"x856559934967869441","x1387050961953124352",2021-04-27 14:28:14,"AjitBhaskar8","In all d #DoomNGloom being broadcast/blown-up by #EnemiesOfIndia-within/outside n d #VulturesOfIndia-n d trumped up #Shortage of HospBeds,Drugs,O2, PPEs etc-hv a look: @GlobalDeathRates
#India 134/million n #USAnEurope:low 1212-Switz n hi 2719-Hungary.
USA,UK,Rest all in bet abv!","Twitter for Android",280,,,,FALSE,FALSE,0,0,,,"DoomNGloom EnemiesOfIndia VulturesOfIndia Shortage India USAnEurope",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AjitBhaskar8/status/1387050961953124352","Ajit Bhaskar","Mumbai, India","#VashishtBrahmin #Hindu #Hindutva n #Hinduism #BharatIsHindu!",,FALSE,51,176,0,12000,41,2017-04-24 17:26:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/856559934967869441/1598523449",,"http://pbs.twimg.com/profile_images/978319192083582976/BegWujNd_normal.jpg"
"x284920800","x1387048982421987338",2021-04-27 14:20:22,"news18dotcom","The Delhi HC asked the Centre on what basis it was deciding how much of the drug was to be allocated to the Delhi government.

https://t.co/fNCmDZZuHA","TweetDeck",150,,,,FALSE,FALSE,4,2,,,,,"news18.com/news/india/mil<U+2026>","https://t.co/fNCmDZZuHA","https://www.news18.com/news/india/millions-of-remdesivir-may-have-been-exported-citizens-here-suffering-due-to-its-shortage-delhi-hc-3682997.html",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/news18dotcom/status/1387048982421987338","News18.com","India","More than just news, analysis & opinion. The digital platform of @CNNnews18

We're now on Telegram: https://t.co/4JMWUefhbD","https://t.co/0HnxPgwuLD",FALSE,151978,152,817,200385,57,2011-04-20 06:14:32,TRUE,"https://t.co/0HnxPgwuLD","https://www.news18.com",,"https://pbs.twimg.com/profile_banners/284920800/1616386350","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1162274270212308993/VISZ-o80_normal.jpg"
"x305855712","x1387046127455723524",2021-04-27 14:09:01,"RedMeansGo33","@nosirnotabot Well, I don't think the FDA will approve any drugs until US trials are completed, regardless if other countries have approved the same drug. Plus, there's no shortage of the other three vaccines in America. The US should send their AZ stockpile to other countries.","Twitter Web App",264,"x1387045410099765259","x1174050954632728578","nosirnotabot",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1174050954632728578","nosirnotabot","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RedMeansGo33/status/1387046127455723524","Ali","Washington DC","STL <U+0001F449> DC. #STLCards, #stlblues, #mutigers Progressive, #M4A, #Bernie2020. We Need to End the War Economy. Retweets=Retweets",,FALSE,559,502,3,16452,14645,2011-05-26 22:09:20,FALSE,,,,"https://pbs.twimg.com/profile_banners/305855712/1574532688","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1018669575183876096/_ND3-4eX_normal.jpg"
"x963283968","x1387043834874404877",2021-04-27 13:59:54,"Sahil_Salunke","With reports of hospital bed and drug shortages sweeping social media, Indian tycoons &amp; others able to afford fares running into millions of rupees are booking flights to boltholes in Europe, the Middle East and the Indian Ocean
https://t.co/0sH39vbuJX
 #CoronavirusIndia #COVID19","Twitter for Android",284,,,,FALSE,FALSE,0,0,,,"CoronavirusIndia COVID19",,"hindustantimes.com/india-news/ric<U+2026>","https://t.co/0sH39vbuJX","https://www.hindustantimes.com/india-news/rich-indians-flee-by-private-jet-as-covid-19-infections-spiral-101619448267544-amp.html",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Sahil_Salunke/status/1387043834874404877","Sahil Salunke","","SPV. IIT. IIM. Interested in businesses & economy. Tweets for general information and discussion only. Views expressed are personal. RT isn't endorsement.",,FALSE,78,547,3,1826,5108,2012-11-21 23:44:34,FALSE,,,,"https://pbs.twimg.com/profile_banners/963283968/1577087137","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3601769110/f764d01183fa52d338f2fb115c726989_normal.jpeg"
"x721961011","x1387043358019768322",2021-04-27 13:58:01,"ahmed_furquan","There in no shortage of beds, oxygen and life saving drugs in the State.

#OxygenShortage #COVID19 #IndiaFightsCOVID19 https://t.co/dzmsulyNIU https://t.co/nsD2Yvkpe8","Twitter for iPhone",144,,,,TRUE,FALSE,0,0,,,"OxygenShortage COVID19 IndiaFightsCOVID19",,"twitter.com/ANINewsUP/stat<U+2026>","https://t.co/dzmsulyNIU","https://twitter.com/ANINewsUP/status/1386680233626005509","http://pbs.twimg.com/media/Ez_ElPxVgAQoSrX.jpg","https://t.co/nsD2Yvkpe8","https://twitter.com/ahmed_furquan/status/1387043358019768322/photo/1","photo","http://pbs.twimg.com/media/Ez_ElPxVgAQoSrX.jpg","https://t.co/nsD2Yvkpe8","https://twitter.com/ahmed_furquan/status/1387043358019768322/photo/1",,,,"en","x1386680233626005509","In the last 3 days, fresh COVID19 positive cases have gone down in the state. There in no shortage of beds, oxygen and life saving drugs in the State: Chief Minister Yogi Adityanath https://t.co/JkRQy5KgHf",2021-04-26 13:55:05,"Twitter Web App",19689,3227,"x706709499856334848","ANINewsUP","ANI UP",495925,0,28203,"","Asian News International: Multi-media news agency, content for information platforms: TV, Internet, broadband, newspapers, mobiles.",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ahmed_furquan/status/1387043358019768322","Shahi Chaand Ka Tukda <U+0001F319>","New Jersey, USA","sucker for good food, good place & good friends | 6<U+2019>0 | Hyderabadi","https://t.co/Hh4CSOJgJt",FALSE,98,121,0,747,1898,2012-07-28 10:52:37,FALSE,"https://t.co/Hh4CSOJgJt","https://www.instagram.com/furquan93/",,"https://pbs.twimg.com/profile_banners/721961011/1619542979","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1387959980410785793/dlI8d5fI_normal.jpg"
"x1276177187322945541","x1387041047600013314",2021-04-27 13:48:50,"Forbes_MENA_","Chaotic scenes are seen outside a medicine supplier in #NewDelhi, #India selling #remdesivir as family members of hospitalized #COVID19 patients desperately search for the antiviral drug, which is facing severe shortages.
https://t.co/SlITOTjPWR https://t.co/XQVoqDS0dB","Twitter Media Studio",245,,,,FALSE,FALSE,6,6,,,"NewDelhi India remdesivir COVID19",,"on.forbesmiddleeast.com/bece97","https://t.co/SlITOTjPWR","https://on.forbesmiddleeast.com/bece97","http://pbs.twimg.com/media/Ez_BrkLVgAkQwwc.jpg","https://t.co/XQVoqDS0dB","https://twitter.com/Forbes_MENA_/status/1387041047600013314/video/1","photo","http://pbs.twimg.com/media/Ez_BrkLVgAkQwwc.jpg","https://t.co/XQVoqDS0dB","https://twitter.com/Forbes_MENA_/status/1387041047600013314/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Forbes_MENA_/status/1387041047600013314","Forbes Middle East","309,B No 4, Emaar Busines Park","The Homepage of The World's #Business Leaders.

Follow @ForbesME for breaking news and updates in Arabic.

#technology #entrepreneurship #finance #lifestyle","https://t.co/F9dLfTDiCE",FALSE,3928,4,26,9406,67,2020-06-25 15:35:43,TRUE,"https://t.co/F9dLfTDiCE","https://www.forbesmiddleeast.com/",,"https://pbs.twimg.com/profile_banners/1276177187322945541/1617721239",,"http://pbs.twimg.com/profile_images/1380184442552123394/qRPiPq9u_normal.jpg"
"x473882312","x1387039448840347651",2021-04-27 13:42:29,"68pradeepgupta","@PTI_News Dr Harshvardhan 
Now under Modi Regime , Indians are better prepared to die of Oxygen Shortage 
Indians are better prepared to die of Lack of Hospital beds , ICUs &amp; Ventilators 
Indian are better prepared to die of lack of medicines &amp; life saving drugs","Twitter Web App",261,"x1387025509196828672","x245687754","PTI_News",FALSE,FALSE,128,15,,,,,,,,,,,,,,,,"x245687754","PTI_News","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/68pradeepgupta/status/1387039448840347651","Pradeep Gupta","New Delhi","",,FALSE,1761,847,0,200171,420267,2012-01-25 12:36:01,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1343104758068887554/KtNrA_bO_normal.jpg"
"x1243827781","x1387039066122723348",2021-04-27 13:40:57,"Rahul_Anand28","@ananya116 @AdityaRajKaul @TajinderBagga @PankajSinghBJP @myogiadityanath no shortage of live saving drugs looks like this.","Twitter for Android",66,"x1386944866668597253","x81300791","ananya116",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x81300791 x44425241 x85462891 x2251647198 x3437532637","ananya116 AdityaRajKaul TajinderBagga PankajSinghBJP myogiadityanath","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Rahul_Anand28/status/1387039066122723348","Rahul","Ranchi, India","Lawyer, Nationalist, Listener, Obsessed with flying Machines!",,FALSE,136,336,0,1256,3398,2013-03-05 14:06:10,FALSE,,,,"https://pbs.twimg.com/profile_banners/1243827781/1488111758","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1079956175800754177/Cfa1gYvs_normal.jpg"
"x56960258","x1387037746468843520",2021-04-27 13:35:43,"newvisionwire","Frantic scramble for Covid drugs in India

India is struggling with a catastrophic surge in coronavirus infections as well as severe shortages of medical supplies, with hospitals and crematoriums overwhelmed.

https://t.co/hS5A1X3uWe | #VisionUpdates | #NewVisionAt35","Twitter Web App",267,,,,FALSE,FALSE,8,5,,,"VisionUpdates NewVisionAt35",,"bit.ly/3aIFQG9","https://t.co/hS5A1X3uWe","https://bit.ly/3aIFQG9",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/newvisionwire/status/1387037746468843520","The New Vision","Kampala, Uganda","Breaking News, Current Events and News Analysis from Uganda's Leading Daily.
 #VisionUpdates

#EPaper - https://t.co/AVBlMgjOsf","https://t.co/mkJJiUpKDC",FALSE,762833,246,699,205323,9908,2009-07-15 08:01:42,TRUE,"https://t.co/mkJJiUpKDC","http://www.newvision.co.ug",,"https://pbs.twimg.com/profile_banners/56960258/1593073219","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1245253008168038402/tRWvHSqV_normal.jpg"
"x41569571","x1387036088640761865",2021-04-27 13:29:08,"kamalnuhiwal","@sudlimbu Yes, it is again Nehru , who did all this. VIP culture, Helping businessman friends to multiply their money during crisis by Aapda me Avsar, Black marketing of Life Saving Drugs &amp; O2, Oxygen shortage etc.....  Modi is just a Ganwar who is carrying the baton once crafted by Nehru.","Twitter Web App",284,"x1387032903570268168","x752185708501237760","sudlimbu",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x752185708501237760","sudlimbu","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kamalnuhiwal/status/1387036088640761865","Kamal Nuhiwal <U+2693>","India","A Poet by passion. Blogger | Nature |  Digital | Politics | Gandhian. Blocked in twitter by personalities like @MamataOfficial, @sharmarekha, @RajuBistaBJP","https://t.co/X0hPhBXw7H",FALSE,1111,268,0,6147,10429,2009-05-21 11:32:42,FALSE,"https://t.co/X0hPhBXw7H","http://kamalnuhiwal.blogspot.com",,"https://pbs.twimg.com/profile_banners/41569571/1615977725","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1383651917079879681/qmb2bKPg_normal.jpg"
"x896740409346371584","x1387035062613409794",2021-04-27 13:25:03,"editorji","#Remdesivir shortage: Bombay High Court asks Centre how can private individuals buy and distribute the drug

#COVID19 https://t.co/oGGaQACNtL","Twitter Media Studio",117,,,,FALSE,FALSE,1,0,,,"Remdesivir COVID19",,,,,"http://pbs.twimg.com/amplify_video_thumb/1387013234935271426/img/haod5mtklvPHMhSx.jpg","https://t.co/oGGaQACNtL","https://twitter.com/editorji/status/1387035062613409794/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/1387013234935271426/img/haod5mtklvPHMhSx.jpg","https://t.co/oGGaQACNtL","https://twitter.com/editorji/status/1387035062613409794/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/editorji/status/1387035062613409794","editorji","Sultanpur, New Delhi","editorji is your curated short video news platform. For latest news and updates, download the editorji app: https://t.co/CzttyZOCGe","https://t.co/HAHIjhtKF7",FALSE,34208,17,87,32895,251,2017-08-13 14:29:09,TRUE,"https://t.co/HAHIjhtKF7","http://www.editorji.com",,"https://pbs.twimg.com/profile_banners/896740409346371584/1615795655",,"http://pbs.twimg.com/profile_images/1387393255529074688/4DibZ-zh_normal.jpg"
"x896740409346371584","x1386979375300497410",2021-04-27 09:43:46,"editorji","US drug-maker @GileadSciences says they will donate 4.5 lakh vials of #Remdesivir to the Indian government amid shortage due to rising #Covid19 cases https://t.co/wS4czkVGfW","Twitter Media Studio",149,,,,FALSE,FALSE,5,2,,,"Remdesivir Covid19",,,,,"http://pbs.twimg.com/amplify_video_thumb/1386977822632148992/img/RpgzFP35BKP9lyY8.jpg","https://t.co/wS4czkVGfW","https://twitter.com/editorji/status/1386979375300497410/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/1386977822632148992/img/RpgzFP35BKP9lyY8.jpg","https://t.co/wS4czkVGfW","https://twitter.com/editorji/status/1386979375300497410/video/1",,"x309728693","GileadSciences","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/editorji/status/1386979375300497410","editorji","Sultanpur, New Delhi","editorji is your curated short video news platform. For latest news and updates, download the editorji app: https://t.co/CzttyZOCGe","https://t.co/HAHIjhtKF7",FALSE,34208,17,87,32895,251,2017-08-13 14:29:09,TRUE,"https://t.co/HAHIjhtKF7","http://www.editorji.com",,"https://pbs.twimg.com/profile_banners/896740409346371584/1615795655",,"http://pbs.twimg.com/profile_images/1387393255529074688/4DibZ-zh_normal.jpg"
"x896740409346371584","x1385572914880200709",2021-04-23 12:35:00,"editorji","Amidst an acute shortage of drugs and oxygen, #Russia has offered to supply oxygen and anti-viral drug #Remdesivir to India, unnamed officials told ET. 

#OxygenCrisis https://t.co/EbPyfJHeoL","Twitter Media Studio",167,,,,FALSE,FALSE,2,0,,,"Russia Remdesivir OxygenCrisis",,,,,"http://pbs.twimg.com/amplify_video_thumb/1385568508554059777/img/VpLry2AWE_G-qC_C.jpg","https://t.co/EbPyfJHeoL","https://twitter.com/editorji/status/1385572914880200709/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/1385568508554059777/img/VpLry2AWE_G-qC_C.jpg","https://t.co/EbPyfJHeoL","https://twitter.com/editorji/status/1385572914880200709/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/editorji/status/1385572914880200709","editorji","Sultanpur, New Delhi","editorji is your curated short video news platform. For latest news and updates, download the editorji app: https://t.co/CzttyZOCGe","https://t.co/HAHIjhtKF7",FALSE,34208,17,87,32895,251,2017-08-13 14:29:09,TRUE,"https://t.co/HAHIjhtKF7","http://www.editorji.com",,"https://pbs.twimg.com/profile_banners/896740409346371584/1615795655",,"http://pbs.twimg.com/profile_images/1387393255529074688/4DibZ-zh_normal.jpg"
"x1495769737","x1387034834917232640",2021-04-27 13:24:09,"moiijk_","@himantabiswa @PomiBaruah Flagging you this as you guys are at the helm of affairs as the only bulwark against mass infection. Please secure supply lines, seal deals and secure consignments before s**t hits the fan. Especially Fabiflu, Rem &amp; Tocilizumab https://t.co/xa4KWm3VZp","Twitter for Android",281,,"x131188226","himantabiswa",FALSE,FALSE,0,0,,,,,"english.jagran.com/lifestyle/covi<U+2026>","https://t.co/xa4KWm3VZp","https://english.jagran.com/lifestyle/covid-treatment-amid-shortage-of-costly-tocilizumab-these-lifesaving-drugs-can-help-treat-critically-ill-covid-patients-10026032",,,,,,,,,"x131188226 x1250135547869163520","himantabiswa PomiBaruah","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/moiijk_/status/1387034834917232640","Ishan<U+0001F64F>","","<U+09AC><U+09F0><U+09AA><U+09C7><U+0987><U+099F><U+09BE> <U+0996><U+09BE><U+09F0><U+0996><U+09CB><U+09F1><U+09BE> <U+09B9><U+09BF><U+09A8><U+09CD><U+09A6><U+09C1> <U+0986><U+09AA><U+09BE><U+0964>
90s nibba<U+0001F61C>
Proud member of Ashamed Religious Community.
Yours Bigotedly.",,FALSE,55,889,1,2500,13766,2013-06-09 14:31:40,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1338338699491201025/M4u3mhuh_normal.jpg"
"x440013756","x1387033332249137157",2021-04-27 13:18:10,"AfzalTahir","#India Battles W Covid Crisis, India's Super Rich Fly Off In Luxury Jets to Europe/Middle East/the Indian Ocean while hospital bed/oxygen/drug/vaccines shortages sweeping on social media.

#COVID19India #OxygenCrisis #Flights #IndiaToday #Bloomberg 

https://t.co/E7vnjjSMOL https://t.co/MamUA5mjWX","Twitter Web App",274,,,,FALSE,FALSE,1,0,,,"India COVID19India OxygenCrisis Flights IndiaToday Bloomberg",,"<U+2026>rjournal.com.unitedkashm<U+012B>rjournal.com/2021/04/as-cou<U+2026>","https://t.co/E7vnjjSMOL","https://www.unitedkashmirjournal.com.xn--unitedkashmrjournal-b2c.com/2021/04/as-country-battles-with-covid-crisis.html?spref=tw","http://pbs.twimg.com/media/Ez-5KTmX0AAZMmE.png","https://t.co/MamUA5mjWX","https://twitter.com/AfzalTahir/status/1387033332249137157/photo/1","photo","http://pbs.twimg.com/media/Ez-5KTmX0AAZMmE.png","https://t.co/MamUA5mjWX","https://twitter.com/AfzalTahir/status/1387033332249137157/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AfzalTahir/status/1387033332249137157","Afzal Tahir","London UK","","https://t.co/0If4pblIaA",FALSE,617,1972,2,16508,1657,2011-12-18 13:21:38,FALSE,"https://t.co/0If4pblIaA","https://www.unitedkashmirjournal.com.xn--unitedkashmrjournal-b2c.com/",,"https://pbs.twimg.com/profile_banners/440013756/1590392887","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/777150764447887360/IibbFzRC_normal.jpg"
"x1317425310258794497","x1387031410821582854",2021-04-27 13:10:32,"Ram65903055","@Actor_Siddharth shortage of drugs and bed in Chennai....need ventilators......please help","Twitter for Android",90,,"x53414786","Actor_Siddharth",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x53414786","Actor_Siddharth","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Ram65903055/status/1387031410821582854","azhwar","","its me",,FALSE,8,106,0,2213,3058,2020-10-17 11:21:06,FALSE,,,,"https://pbs.twimg.com/profile_banners/1317425310258794497/1618965447",,"http://pbs.twimg.com/profile_images/1331936826873901058/Uuw7vtCD_normal.jpg"
"x65642947","x1386001774125805574",2021-04-24 16:59:08,"ProsaicView","@SoniaMinochka @rupagulab I am sure he will not face bed or oxygen or drugs shortage. The connections always work for the elite- both new and old","Twitter for iPad",119,"x1386001430176169987","x283476967","SoniaMinochka",FALSE,FALSE,4,0,,,,,,,,,,,,,,,,"x283476967 x53294309","SoniaMinochka rupagulab","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsaicView/status/1386001774125805574","Prosenjit Datta","","I write on business, economics and technology","https://t.co/z383dcjJBX",FALSE,8116,3227,125,124693,125051,2009-08-14 14:09:58,FALSE,"https://t.co/z383dcjJBX","http://www.prosaicview.com",,"https://pbs.twimg.com/profile_banners/65642947/1610360118","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1379259527170682886/XDQ4MEAh_normal.jpg"
"x65642947","x1386354391662223361",2021-04-25 16:20:18,"ProsaicView","Has anyone noticed that both Covishield and Covaxin have asked the drugs regulator to approve them for a longer shelf life than originally approved? But if there is a shortage of stocks, that makes no sense. Unless they have stocks that they are releasing only after May 1 prices","Twitter for iPad",279,,,,FALSE,FALSE,622,256,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsaicView/status/1386354391662223361","Prosenjit Datta","","I write on business, economics and technology","https://t.co/z383dcjJBX",FALSE,8116,3227,125,124693,125051,2009-08-14 14:09:58,FALSE,"https://t.co/z383dcjJBX","http://www.prosaicview.com",,"https://pbs.twimg.com/profile_banners/65642947/1610360118","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1379259527170682886/XDQ4MEAh_normal.jpg"
"x65642947","x1387030375533219843",2021-04-27 13:06:25,"ProsaicView","@Amit09Gupta I think the media houses have highlighted a problem that the authorities were trying to brush under the carpet. If the media were not there, you would not know the number of deaths or shortage of oxygen and drugs in Delhi","Twitter Web App",221,"x1387028481549094912","x3309250896","Amit09Gupta",FALSE,FALSE,3,1,,,,,,,,,,,,,,,,"x3309250896","Amit09Gupta","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsaicView/status/1387030375533219843","Prosenjit Datta","","I write on business, economics and technology","https://t.co/z383dcjJBX",FALSE,8116,3227,125,124693,125051,2009-08-14 14:09:58,FALSE,"https://t.co/z383dcjJBX","http://www.prosaicview.com",,"https://pbs.twimg.com/profile_banners/65642947/1610360118","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1379259527170682886/XDQ4MEAh_normal.jpg"
"x1090507651975385090","x1387026052547895298",2021-04-27 12:49:15,"AnilJad34121521","@timesofindia #BJPs politics with people of India to kill opposition ruled Govts by artificial shortages of life saving drugs?","Twitter for iPhone",112,"x1387021916158914566","x134758540","timesofindia",FALSE,FALSE,1,0,,,"BJPs",,,,,,,,,,,,,"x134758540","timesofindia","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AnilJad34121521/status/1387026052547895298","Anil Jadhav","Alibag Raigad maharashtra","a Lion Member and Past District Governor of Dist 3231A2",,FALSE,99,279,0,3835,1842,2019-01-30 07:10:59,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1090508303988334593/jfqSRVpI_normal.jpg"
"x1090507651975385090","x1387028115226988545",2021-04-27 12:57:27,"AnilJad34121521","@ndtv #its deliberate killing of our own citizens by creating shortage of life saving drugs and deliberately overlooking the demand within the country","Twitter for iPhone",144,"x1387022564350779398","x37034483","ndtv",FALSE,FALSE,1,0,,,"its",,,,,,,,,,,,,"x37034483","ndtv","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AnilJad34121521/status/1387028115226988545","Anil Jadhav","Alibag Raigad maharashtra","a Lion Member and Past District Governor of Dist 3231A2",,FALSE,99,279,0,3835,1842,2019-01-30 07:10:59,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1090508303988334593/jfqSRVpI_normal.jpg"
"x1090507651975385090","x1387029557992067073",2021-04-27 13:03:11,"AnilJad34121521","@sridhar1085 @NasharatM #and despite artificial shortages of life saving drugs hoarding by BJP MPs in Maharashtra","Twitter for iPhone",89,"x1387021870088605696","x35672257","sridhar1085",FALSE,FALSE,0,0,,,"and",,,,,,,,,,,,,"x35672257 x1291048022881656833","sridhar1085 NasharatM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AnilJad34121521/status/1387029557992067073","Anil Jadhav","Alibag Raigad maharashtra","a Lion Member and Past District Governor of Dist 3231A2",,FALSE,99,279,0,3835,1842,2019-01-30 07:10:59,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1090508303988334593/jfqSRVpI_normal.jpg"
